date,no1,no2,no3,no4,no5
2014-04-15 08:00:00,1.988593,-1.301044,0.480914,0.155655,1.449486
2014-04-15 09:00:00,-0.002038,-0.999729,0.639026,1.707102,-0.142918
2014-04-15 10:00:00,-0.304557,0.794725,0.922469,2.406166,-1.378409
2014-04-15 11:00:00,0.931337,1.349420,0.866552,-1.481702,-1.176950
2014-04-15 12:00:00,-0.153310,1.222116,0.270887,0.515567,0.203073
2014-04-15 13:00:00,-0.444398,-0.302542,-0.216852,0.745924,0.488589
2014-04-15 14:00:00,-2.379591,-0.722654,-0.798341,-0.323456,-0.407400
2014-04-15 15:00:00,-0.481233,-0.251494,-1.056159,0.529725,-0.253830
2014-04-15 16:00:00,-0.283945,0.665378,1.327295,1.687391,-0.482014
2014-04-15 17:00:00,-0.763151,0.289748,0.083136,-0.138967,0.741511
2014-04-15 18:00:00,0.301204,-1.744840,0.416532,1.369348,1.777307
2014-04-15 19:00:00,1.251433,-0.950636,2.213878,-1.199853,0.183664
2014-04-15 20:00:00,-0.644682,0.968741,-0.734758,-0.269227,-0.910738
2014-04-15 21:00:00,0.700347,-0.285476,-1.133881,0.920079,0.380829
2014-04-15 22:00:00,-1.459865,-1.997879,0.722627,-0.346765,2.544050
2014-04-15 23:00:00,2.289252,0.708506,0.599002,-1.489711,-0.165179
2014-04-16 00:00:00,-1.126651,-0.330350,-1.773861,-1.510526,-0.301412
2014-04-16 01:00:00,0.424105,-0.245503,0.888493,0.986639,-0.960140
2014-04-16 02:00:00,2.780764,-0.821311,-0.639260,-0.303183,1.836041
2014-04-16 03:00:00,0.277816,0.296905,2.166567,0.859481,0.958527
2014-04-16 04:00:00,1.247904,2.706399,1.017262,-3.078974,0.752213
2014-04-16 05:00:00,-0.593290,2.350693,0.527481,-0.746461,-1.180878
2014-04-16 06:00:00,0.235201,0.576414,-1.144895,1.866360,-1.241609
2014-04-16 07:00:00,-0.295998,0.733161,0.213015,-0.260207,-0.080699
2014-04-16 08:00:00,-1.278079,0.093303,0.136107,-0.941773,2.186843
2014-04-16 09:00:00,-0.037629,0.365485,1.061026,0.446584,-0.694223
2014-04-16 10:00:00,0.828714,0.156411,-0.860617,1.972983,0.422248
2014-04-16 11:00:00,0.816820,0.347749,-0.199557,0.072818,2.220995
2014-04-16 12:00:00,1.074463,0.222168,-1.128081,-1.785420,-1.463588
2014-04-16 13:00:00,-1.818786,-0.422571,-0.065583,-1.061487,-0.176331
2014-04-16 14:00:00,1.420394,1.308316,0.029752,-0.915852,-0.234140
2014-04-16 15:00:00,0.111258,-0.226423,-0.956793,-0.828696,0.071454
2014-04-16 16:00:00,-0.874003,-0.399672,-0.341638,-0.606698,0.194902
2014-04-16 17:00:00,-0.875737,-2.092187,-0.778529,1.103394,-0.644993
2014-04-16 18:00:00,2.304257,0.442224,-1.066528,-1.662103,2.383614
2014-04-16 19:00:00,-0.558318,-0.617891,-0.496374,-1.228494,1.302148
2014-04-16 20:00:00,-0.066589,-0.309007,3.512114,0.146141,1.073475
2014-04-16 21:00:00,-0.114254,-0.421856,-0.581462,-1.388880,-0.644240
2014-04-16 22:00:00,0.275352,0.155509,-1.757631,-0.903943,-0.835478
2014-04-16 23:00:00,-0.352792,-1.229751,-0.397661,-0.140293,-0.569223
2014-04-17 00:00:00,1.800489,0.733091,0.569497,0.909755,1.424178
2014-04-17 01:00:00,0.472741,-0.225095,0.105611,-0.576672,0.433916
2014-04-17 02:00:00,-0.190973,-0.911772,1.074456,-0.530900,-0.725641
2014-04-17 03:00:00,-0.816483,0.934363,1.243601,-0.010147,-0.247862
2014-04-17 04:00:00,0.260197,-2.114446,0.286406,0.648655,1.247842
2014-04-17 05:00:00,0.830364,-0.883839,-0.798935,-0.001195,0.313823
2014-04-17 06:00:00,-0.538910,-0.109673,-0.243172,-0.985814,0.425976
2014-04-17 07:00:00,-0.039632,1.076194,0.818218,0.672821,0.816845
2014-04-17 08:00:00,0.701275,0.242768,-0.620513,0.538988,0.161312
2014-04-17 09:00:00,-0.752174,-0.765763,-0.754515,0.707689,-0.943073
2014-04-17 10:00:00,-0.414804,0.028507,0.078452,1.924488,0.327860
2014-04-17 11:00:00,-0.233156,-0.839993,-1.745570,0.353831,1.228009
2014-04-17 12:00:00,0.644982,1.320951,-0.731289,0.131589,0.990881
2014-04-17 13:00:00,-0.587639,-0.485434,-1.257647,-0.763344,1.098418
2014-04-17 14:00:00,1.602045,1.472118,0.588859,-0.541504,-0.719971
2014-04-17 15:00:00,1.430225,0.594497,0.584196,-0.947360,0.151332
2014-04-17 16:00:00,1.042206,-1.472421,-0.076598,-1.365138,-0.253809
2014-04-17 17:00:00,0.350102,-0.640691,-0.040556,-0.309069,0.673537
2014-04-17 18:00:00,0.772383,-0.336712,0.052846,0.649424,-0.310103
2014-04-17 19:00:00,0.199881,1.120951,0.289251,1.171692,-0.602404
2014-04-17 20:00:00,0.878931,2.033538,0.094592,0.368759,0.247521
2014-04-17 21:00:00,1.013394,-0.394134,0.356300,-0.085325,2.430789
2014-04-17 22:00:00,0.945235,0.589718,-0.415035,-1.505882,0.392539
2014-04-17 23:00:00,-0.218725,0.058729,1.031394,-0.416112,-0.357385
2014-04-18 00:00:00,0.169040,-0.825887,0.022194,-0.489281,0.372612
2014-04-18 01:00:00,0.208552,-2.068836,0.228428,0.079977,1.140923
2014-04-18 02:00:00,-0.177072,0.815503,-0.108323,-1.431368,0.582538
2014-04-18 03:00:00,-0.867805,-0.578637,1.278718,-1.693930,1.209693
2014-04-18 04:00:00,-0.054708,-0.271317,0.897903,0.502239,0.865301
2014-04-18 05:00:00,-0.452281,0.887854,-0.058543,-1.471552,0.835586
2014-04-18 06:00:00,-1.307481,-0.122355,0.249345,0.599611,1.182662
2014-04-18 07:00:00,-1.589520,0.393923,0.591074,1.422550,-1.435259
2014-04-18 08:00:00,-0.013226,-0.882397,-0.439405,-0.173161,-0.044043
2014-04-18 09:00:00,1.420317,-1.271954,1.042866,0.686064,-0.134716
2014-04-18 10:00:00,0.935979,0.350236,-0.113061,2.377989,0.351273
2014-04-18 11:00:00,-0.908369,1.089230,-1.180711,-2.186405,-0.075499
2014-04-18 12:00:00,2.097715,-0.271160,-1.639371,0.942569,-0.938784
2014-04-18 13:00:00,-0.140467,-0.043556,0.169207,-0.557259,-0.667849
2014-04-18 14:00:00,-0.258946,1.484817,-0.082036,1.529351,1.130271
2014-04-18 15:00:00,0.369487,2.668749,-1.286768,0.609925,-0.119081
2014-04-18 16:00:00,-0.682922,0.099076,-1.187522,1.441028,-0.631381
2014-04-18 17:00:00,-1.952561,0.174317,-0.967116,0.784818,0.940025
2014-04-18 18:00:00,-1.321927,0.447200,0.118533,0.381052,-1.131377
2014-04-18 19:00:00,-0.034635,-0.823603,0.512128,-0.695093,0.864402
2014-04-18 20:00:00,0.890767,-0.047216,0.868148,1.294742,-2.191437
2014-04-18 21:00:00,0.219391,-0.994824,0.306318,-0.806507,-1.707701
2014-04-18 22:00:00,-3.352933,0.153599,0.139262,-0.897942,0.022469
2014-04-18 23:00:00,1.425609,-0.201505,1.288369,-0.211703,1.287098
2014-04-19 00:00:00,1.175479,-0.331434,-0.668720,0.057606,-0.609359
2014-04-19 01:00:00,0.958112,0.434853,-2.150988,0.820801,-1.082358
2014-04-19 02:00:00,0.351189,-0.287254,0.354177,-2.248172,-0.402834
2014-04-19 03:00:00,-0.105053,0.592080,1.885683,-0.136195,0.012775
2014-04-19 04:00:00,-0.307793,0.379523,-0.991256,0.819519,0.194427
2014-04-19 05:00:00,1.969037,-1.774282,0.321512,-1.079528,-0.062123
2014-04-19 06:00:00,0.375792,0.888349,0.411662,-1.265120,1.313304
2014-04-19 07:00:00,0.975313,0.052517,2.076751,-0.994838,1.942075
2014-04-19 08:00:00,0.083407,-1.576009,-0.135900,1.574518,0.412063
2014-04-19 09:00:00,0.135571,-0.315119,-0.821293,0.174314,0.151437
2014-04-19 10:00:00,0.204288,-0.604343,-0.592370,-0.461018,0.188079
2014-04-19 11:00:00,0.201556,0.959910,0.306712,-0.949928,-0.638241
2014-04-19 12:00:00,-0.473107,-2.071723,-1.091870,0.441618,-0.905068
2014-04-19 13:00:00,-0.929352,0.394485,-0.632862,2.229928,-1.239252
2014-04-19 14:00:00,-1.159281,-1.381760,-0.826678,-2.097389,0.222782
2014-04-19 15:00:00,-0.933207,0.294451,-0.676514,-0.476746,0.110710
2014-04-19 16:00:00,0.854506,0.339287,0.692245,0.762192,1.047081
2014-04-19 17:00:00,-0.119397,-1.521409,-0.050210,-0.387291,1.056055
2014-04-19 18:00:00,1.843203,-1.231579,1.407781,-0.505409,-1.846766
2014-04-19 19:00:00,0.868382,-0.734944,-1.333303,-1.194426,-0.411758
2014-04-19 20:00:00,-0.143706,-1.321837,0.681524,-1.633589,0.744253
2014-04-19 21:00:00,0.079616,-1.517862,0.925078,0.288877,-0.495192
2014-04-19 22:00:00,-0.523705,-1.027203,-1.024416,0.310601,0.422537
2014-04-19 23:00:00,-1.185849,-0.444031,0.998156,0.857291,0.376923
2014-04-20 00:00:00,-0.605046,0.955808,0.826415,1.176056,-0.645969
2014-04-20 01:00:00,1.084535,-1.800818,-0.560391,-0.599081,0.053456
2014-04-20 02:00:00,-0.233961,1.145703,-1.023895,0.029093,-0.645017
2014-04-20 03:00:00,-1.611045,0.310582,-1.666711,-0.100738,-0.530869
2014-04-20 04:00:00,-0.734294,0.446401,0.593923,-0.128413,0.874119
2014-04-20 05:00:00,-0.239227,0.623595,0.167408,0.835588,0.958818
2014-04-20 06:00:00,0.027943,1.592830,-0.701865,-0.523320,-0.322181
2014-04-20 07:00:00,1.474162,-0.161285,0.163684,-1.831196,-0.227949
2014-04-20 08:00:00,-0.309394,-0.360065,0.493493,0.472789,1.804667
2014-04-20 09:00:00,-2.052023,-0.427239,-0.795485,-1.620357,-0.776882
2014-04-20 10:00:00,0.802549,-1.771601,-0.604474,-1.259103,-0.282260
2014-04-20 11:00:00,0.678507,1.210399,-1.054712,0.956108,1.435066
2014-04-20 12:00:00,0.117379,-0.145413,0.309037,-0.240359,0.678356
2014-04-20 13:00:00,-0.458008,1.050204,-0.303300,0.117186,-1.613358
2014-04-20 14:00:00,0.027359,0.564901,1.130931,0.274722,0.303771
2014-04-20 15:00:00,0.834964,-0.681516,-0.638691,-0.214962,-1.552080
2014-04-20 16:00:00,1.359274,-0.571306,-0.078143,-0.497796,0.160075
2014-04-20 17:00:00,-0.683162,-1.582696,0.355275,0.731801,0.092570
2014-04-20 18:00:00,-1.002268,-1.543990,-0.066279,1.322590,0.352912
2014-04-20 19:00:00,-0.667377,-1.291692,-0.624572,-0.807778,-0.332926
2014-04-20 20:00:00,0.569082,0.108919,0.271185,-0.025258,-0.118227
2014-04-20 21:00:00,-0.956009,-0.062164,-0.308696,-0.310961,0.912185
2014-04-20 22:00:00,0.717527,0.043787,0.514370,0.831509,0.701795
2014-04-20 23:00:00,-0.103913,1.529045,-1.498216,0.374493,-0.845934
2014-04-21 00:00:00,0.335222,0.542438,0.658561,0.979525,-0.216873
2014-04-21 01:00:00,0.685463,-0.167457,0.162198,1.044591,-1.418022
2014-04-21 02:00:00,1.379779,-0.805155,-0.152094,-0.645019,0.687803
2014-04-21 03:00:00,-1.035629,0.212816,-0.581918,-1.259464,0.553798
2014-04-21 04:00:00,-0.863038,0.016426,1.909123,0.096264,0.159729
2014-04-21 05:00:00,0.543526,-1.098443,-0.699106,-1.556662,-0.621854
2014-04-21 06:00:00,-0.630990,1.785226,-0.832967,1.253430,1.633580
2014-04-21 07:00:00,1.372914,-0.285711,-0.611430,-0.114176,0.589903
2014-04-21 08:00:00,1.042556,0.367917,-2.683564,0.932803,-1.329056
2014-04-21 09:00:00,-2.052664,0.031163,-1.677931,1.087189,-0.194608
2014-04-21 10:00:00,1.232880,-0.306585,-0.515394,1.034008,0.432120
2014-04-21 11:00:00,0.993720,-0.410594,-1.492423,0.472527,1.382045
2014-04-21 12:00:00,1.370823,-0.413520,0.781518,-1.207246,0.857842
2014-04-21 13:00:00,-1.932013,1.020780,-1.689223,-0.232927,-1.730778
2014-04-21 14:00:00,-1.708928,0.628928,1.930924,0.381328,0.422028
2014-04-21 15:00:00,-0.311843,0.629287,1.719133,0.223791,-1.232181
2014-04-21 16:00:00,-1.254655,0.454932,0.708047,0.151518,0.918996
2014-04-21 17:00:00,0.531155,0.365695,-0.388953,-0.660922,-0.059129
2014-04-21 18:00:00,-1.053490,0.157011,-1.102731,-0.619245,-1.781811
2014-04-21 19:00:00,0.034590,1.986113,-0.332375,0.017784,0.666995
2014-04-21 20:00:00,-0.199152,-0.733251,0.735847,0.105360,1.004048
2014-04-21 21:00:00,-1.634054,0.316476,0.565643,-0.176746,-0.987714
2014-04-21 22:00:00,1.709694,-0.730754,-0.567395,-0.953111,-0.015782
2014-04-21 23:00:00,2.258717,-1.949337,-1.047169,1.261035,1.240029
2014-04-22 00:00:00,-0.515698,0.128563,-1.306844,0.959655,1.854190
2014-04-22 01:00:00,-0.740565,-2.242007,1.544058,-0.170336,0.455285
2014-04-22 02:00:00,0.058232,-0.044026,-0.278734,-0.925770,0.896466
2014-04-22 03:00:00,1.347482,-0.055789,-0.427717,-1.814841,-1.653816
2014-04-22 04:00:00,-1.384143,1.351436,0.619970,0.595398,-0.574677
2014-04-22 05:00:00,-1.353766,0.311678,-1.080713,-0.734235,-0.143966
2014-04-22 06:00:00,0.121874,-1.350617,0.557638,-0.253800,-0.271621
2014-04-22 07:00:00,0.105844,0.080999,-0.794414,-0.847943,-1.369149
2014-04-22 08:00:00,-1.009541,0.989567,-0.284814,-1.616947,1.814064
2014-04-22 09:00:00,0.166635,-1.943957,-2.156259,0.127582,-1.537211
2014-04-22 10:00:00,-1.951366,0.955420,0.628563,-0.270479,0.233886
2014-04-22 11:00:00,1.133603,-1.666628,-0.997757,-1.344790,0.157350
2014-04-22 12:00:00,-0.876548,0.521234,0.398774,0.126377,-0.902581
2014-04-22 13:00:00,-0.583733,-0.161010,-0.667268,-0.537410,-0.160546
2014-04-22 14:00:00,0.891578,-0.434118,-0.061016,-2.077078,0.008314
2014-04-22 15:00:00,-0.392456,0.277764,2.017947,0.411423,-0.555580
2014-04-22 16:00:00,-0.510210,0.320394,0.801213,0.065772,1.373564
2014-04-22 17:00:00,-0.450647,0.822885,-0.182742,-0.267133,-1.995524
2014-04-22 18:00:00,-0.608382,1.000820,2.152968,0.502591,-0.020905
2014-04-22 19:00:00,0.990990,0.166625,2.093853,1.406335,-0.224587
2014-04-22 20:00:00,0.593743,0.322176,-1.484610,0.826098,2.146985
2014-04-22 21:00:00,1.205277,1.541236,-2.036783,-0.621996,0.778955
2014-04-22 22:00:00,-0.976567,-0.945576,0.556327,-1.519087,1.020291
2014-04-22 23:00:00,1.261478,-1.017735,0.568446,1.061105,0.607005
2014-04-23 00:00:00,0.390123,-0.069862,0.307444,0.608954,-0.448115
2014-04-23 01:00:00,0.232506,0.047374,-0.156817,-0.945387,0.141349
2014-04-23 02:00:00,0.504301,0.406822,0.591674,-0.584715,0.257136
2014-04-23 03:00:00,-0.856452,1.573799,-0.781413,0.905733,-0.305236
2014-04-23 04:00:00,0.513426,-1.098823,0.544614,-1.017563,0.451393
2014-04-23 05:00:00,-0.512820,0.270461,-1.455081,0.744151,-1.161096
2014-04-23 06:00:00,-0.342369,-0.523026,0.171396,-0.370839,2.092628
2014-04-23 07:00:00,-1.922955,0.016793,0.434872,0.074092,1.552062
2014-04-23 08:00:00,-1.340666,0.093169,0.086945,0.043721,-1.402118
2014-04-23 09:00:00,0.580457,-0.320204,-1.612511,0.040809,0.215759
2014-04-23 10:00:00,0.559171,0.894555,0.879243,0.845939,0.665081
2014-04-23 11:00:00,0.215800,-0.569643,0.462136,1.153351,0.942086
2014-04-23 12:00:00,0.816888,-0.713536,-1.203824,-1.028858,-0.524234
2014-04-23 13:00:00,-0.160792,-0.666316,0.496391,2.111566,-0.517820
2014-04-23 14:00:00,-1.363366,0.436548,-0.529387,0.761693,-0.942429
2014-04-23 15:00:00,-1.171875,-0.589278,-0.089634,-1.166832,-0.585744
2014-04-23 16:00:00,-1.567216,-0.311617,-1.314637,-0.434727,-0.110267
2014-04-23 17:00:00,-0.206825,-0.540666,0.843357,-0.321117,0.319539
2014-04-23 18:00:00,0.674420,0.442965,0.500461,0.378326,0.725579
2014-04-23 19:00:00,-1.880785,0.709821,0.344200,1.772057,0.286909
2014-04-23 20:00:00,-0.570245,-0.623721,1.090777,0.096172,-1.766301
2014-04-23 21:00:00,1.170606,0.313116,-0.081578,-0.476130,0.447831
2014-04-23 22:00:00,-0.054754,0.023549,-0.852910,-0.474075,-1.189051
2014-04-23 23:00:00,0.372358,0.200749,-0.613377,0.447064,-0.243488
2014-04-24 00:00:00,0.552282,-0.630859,2.222482,0.966726,1.040278
2014-04-24 01:00:00,-0.096541,-0.348148,-0.261374,0.450335,1.038903
2014-04-24 02:00:00,0.723134,-0.905540,0.404410,-0.570911,1.113732
2014-04-24 03:00:00,0.421036,1.295889,0.265752,1.181754,-1.093595
2014-04-24 04:00:00,-1.915056,0.485364,0.620074,-0.663918,0.016320
2014-04-24 05:00:00,0.767983,-1.534470,0.064276,0.161010,1.647892
2014-04-24 06:00:00,0.061299,0.579886,-0.031707,0.322385,0.583894
2014-04-24 07:00:00,-1.039299,0.324788,-0.313978,2.038110,-1.643470
2014-04-24 08:00:00,-0.362136,1.298453,-0.585594,0.105934,0.539243
2014-04-24 09:00:00,0.994339,0.524241,0.246096,0.380858,0.049762
2014-04-24 10:00:00,1.893589,0.130376,0.233886,0.074073,-0.061504
2014-04-24 11:00:00,0.758046,-1.027387,-0.296473,1.094849,1.192356
2014-04-24 12:00:00,-0.899871,0.613074,-0.754282,-0.554740,0.239728
2014-04-24 13:00:00,0.227568,-0.235617,-0.263996,-0.642764,0.058611
2014-04-24 14:00:00,-0.223320,-1.176376,-0.588158,0.732127,-1.203481
2014-04-24 15:00:00,0.758765,0.440112,0.877928,-1.248277,0.167643
2014-04-24 16:00:00,-0.952613,-0.976164,3.032991,-0.125974,-2.151852
2014-04-24 17:00:00,0.723470,-0.307348,0.971586,0.540194,0.308893
2014-04-24 18:00:00,0.541273,-1.868420,1.001697,0.630131,-0.552659
2014-04-24 19:00:00,-0.181092,1.141940,-0.186028,-1.146891,1.750359
2014-04-24 20:00:00,0.975477,0.472255,-2.903679,-1.041489,-0.548087
2014-04-24 21:00:00,-0.788827,-1.195756,-2.277879,-0.695692,-0.695607
2014-04-24 22:00:00,-0.465648,-0.909651,2.036140,0.450940,1.415885
2014-04-24 23:00:00,-1.840497,-0.080163,0.555273,-0.484498,-0.328764
2014-04-25 00:00:00,-0.293020,0.181873,-0.708595,1.372535,0.487296
2014-04-25 01:00:00,-0.211823,-0.558960,-0.282328,-0.986047,0.810607
2014-04-25 02:00:00,-0.523645,-0.316785,-2.151837,-1.141477,-0.425099
2014-04-25 03:00:00,0.570855,-3.039299,1.460902,-1.180562,0.652693
2014-04-25 04:00:00,-1.276188,0.534913,0.117062,-0.487445,-1.112460
2014-04-25 05:00:00,-1.596495,1.227172,0.706703,0.077243,-0.037476
2014-04-25 06:00:00,0.218026,0.109239,-1.928606,-0.939499,0.176634
2014-04-25 07:00:00,-0.564468,1.139057,0.337910,0.098338,-0.114413
2014-04-25 08:00:00,-0.471849,0.194514,-1.319908,-0.672994,0.181977
2014-04-25 09:00:00,-1.395332,-0.152904,-0.273033,-1.859806,0.428840
2014-04-25 10:00:00,0.009737,0.296897,0.331375,-1.450031,1.065972
2014-04-25 11:00:00,-2.003271,3.048125,-1.042559,-1.472663,0.023273
2014-04-25 12:00:00,0.225093,-0.708978,-1.437008,-0.006198,0.678056
2014-04-25 13:00:00,0.547145,-0.547472,-0.821666,0.194410,1.044480
2014-04-25 14:00:00,-0.917719,0.733957,-0.268014,1.087602,-0.763041
2014-04-25 15:00:00,-0.138907,-0.279959,-1.774972,-0.532469,0.179870
2014-04-25 16:00:00,0.726176,-0.940304,-1.988405,-0.076352,0.379509
2014-04-25 17:00:00,-0.398955,-0.007416,0.056148,-1.813963,0.426726
2014-04-25 18:00:00,-0.871315,-0.173258,-0.887536,-0.036737,0.194160
2014-04-25 19:00:00,-0.170003,1.631930,-0.562001,0.322211,-0.309311
2014-04-25 20:00:00,-0.724230,-0.290240,-0.676605,-1.325572,0.743065
2014-04-25 21:00:00,0.644725,-1.231010,0.975717,-1.338842,0.833468
2014-04-25 22:00:00,-1.378313,-0.536241,-0.959985,0.428660,-1.141881
2014-04-25 23:00:00,-0.058987,0.365550,0.115126,-1.255943,-0.176570
2014-04-26 00:00:00,0.924546,-0.373072,0.732935,-1.212254,-0.085116
2014-04-26 01:00:00,-0.007043,-0.988536,-0.313028,0.479282,-0.446978
2014-04-26 02:00:00,-0.189934,0.459383,-0.833490,0.519046,1.783726
2014-04-26 03:00:00,-1.083415,0.224457,0.213123,-0.550658,-0.094472
2014-04-26 04:00:00,0.148795,-1.700469,0.674025,0.872779,-1.310103
2014-04-26 05:00:00,-1.231118,1.091732,0.662100,0.425475,2.283173
2014-04-26 06:00:00,-1.877310,-0.073376,-0.085931,1.068590,1.421637
2014-04-26 07:00:00,-1.507767,-0.592073,1.278739,-0.546055,1.619108
2014-04-26 08:00:00,-0.108131,-0.142189,0.571975,0.605205,0.499861
2014-04-26 09:00:00,0.482714,1.068199,1.239915,0.431862,0.617580
2014-04-26 10:00:00,0.990396,0.093584,1.283197,0.863581,-1.840068
2014-04-26 11:00:00,0.864482,-0.303832,1.379137,-0.174792,0.879758
2014-04-26 12:00:00,-0.526383,-0.023990,1.093324,1.072771,2.882831
2014-04-26 13:00:00,0.659008,0.351486,-0.141858,-1.251107,1.174923
2014-04-26 14:00:00,-0.451815,1.034940,-0.439210,-0.029899,0.669998
2014-04-26 15:00:00,-1.289860,1.472729,-1.116681,0.974438,-1.239494
2014-04-26 16:00:00,-1.921625,2.566469,-0.463991,0.640984,1.783894
2014-04-26 17:00:00,-1.557754,-0.835553,1.548503,1.414277,0.293659
2014-04-26 18:00:00,-1.156693,-0.569817,-1.665959,0.935545,-0.833523
2014-04-26 19:00:00,-1.648582,1.294436,-1.344610,-0.523982,-0.196535
2014-04-26 20:00:00,1.455956,0.705828,0.907030,1.329684,1.280029
2014-04-26 21:00:00,0.327170,1.444189,0.636171,0.453173,2.234523
2014-04-26 22:00:00,0.516491,-0.051180,0.682158,1.515695,-0.027690
2014-04-26 23:00:00,0.857851,0.045645,0.078857,-1.362477,1.511346
2014-04-27 00:00:00,1.451919,-1.594795,-0.004820,-0.370475,-1.235927
2014-04-27 01:00:00,1.165445,-0.509848,0.140887,-0.213831,2.007563
2014-04-27 02:00:00,-0.392871,-0.586566,0.178355,-0.418436,-0.329216
2014-04-27 03:00:00,0.547275,-0.295041,0.581692,0.514051,-0.099218
2014-04-27 04:00:00,1.601470,0.563342,-0.034234,0.828858,1.453170
2014-04-27 05:00:00,-0.220414,-1.626756,0.221256,-0.085976,-1.604309
2014-04-27 06:00:00,-0.272290,0.535217,1.595468,0.344561,-0.011922
2014-04-27 07:00:00,-0.341442,-1.543288,-0.328303,0.601402,0.329143
2014-04-27 08:00:00,-0.941456,2.090186,0.984865,0.265374,-0.824625
2014-04-27 09:00:00,-0.010964,-0.473689,0.591355,-0.852490,-1.381113
2014-04-27 10:00:00,-0.250333,0.494792,1.288100,-0.089797,-0.077727
2014-04-27 11:00:00,0.297098,1.223425,-0.770877,0.318838,-1.483612
2014-04-27 12:00:00,0.538708,-2.218636,-1.156390,0.311325,1.031302
2014-04-27 13:00:00,1.650677,1.990195,0.531207,-0.587481,-0.250157
2014-04-27 14:00:00,0.296882,0.227291,0.588664,0.553706,1.560800
2014-04-27 15:00:00,-2.421441,-1.338785,-0.998732,-0.594985,0.626744
2014-04-27 16:00:00,-0.492584,-0.430585,-0.105197,1.259864,-1.766179
2014-04-27 17:00:00,-0.433697,0.866952,0.431145,0.182610,-1.191848
2014-04-27 18:00:00,-1.075133,-1.071924,-0.530756,-0.936764,-0.546118
2014-04-27 19:00:00,0.001101,-0.950302,-0.846995,-1.431090,-1.513791
2014-04-27 20:00:00,-0.255186,-0.235947,1.159838,0.322981,0.364189
2014-04-27 21:00:00,-1.810202,-1.124269,0.469995,2.350718,1.071543
2014-04-27 22:00:00,0.510551,2.312473,1.176064,0.074799,-0.550069
2014-04-27 23:00:00,-0.626814,0.650623,-1.775645,1.216915,-0.491678
2014-04-28 00:00:00,1.381556,-0.254891,1.563267,0.022152,0.590048
2014-04-28 01:00:00,-1.034129,-2.252119,0.837872,0.059014,0.029516
2014-04-28 02:00:00,0.624992,0.430863,0.647335,-0.391532,-1.133494
2014-04-28 03:00:00,0.147438,1.239693,-0.023557,-1.195168,-0.670318
2014-04-28 04:00:00,1.270361,1.156386,-1.133387,0.002739,-2.175540
2014-04-28 05:00:00,0.096095,-0.576414,0.720891,-0.511310,-0.336316
2014-04-28 06:00:00,-2.432889,1.188286,-0.773625,-0.762751,-2.040363
2014-04-28 07:00:00,1.270059,-0.841313,0.642008,0.595847,-1.315749
2014-04-28 08:00:00,-3.180879,0.471720,1.121135,-1.090920,1.038411
2014-04-28 09:00:00,1.128162,0.777266,-1.694661,-0.054697,1.059242
2014-04-28 10:00:00,-0.783783,0.407538,1.713730,0.428239,1.206282
2014-04-28 11:00:00,-0.139248,-0.820060,0.922318,0.772607,0.438186
2014-04-28 12:00:00,0.493490,0.011940,-0.519767,0.129208,0.509285
2014-04-28 13:00:00,0.549271,-1.191658,-0.138039,0.490011,-0.720821
2014-04-28 14:00:00,-0.409105,-1.309635,0.716607,0.147768,1.137629
2014-04-28 15:00:00,0.025915,0.353982,-0.098800,0.689885,1.504719
2014-04-28 16:00:00,-0.788463,-0.072696,0.287085,-0.371798,-0.310243
2014-04-28 17:00:00,0.302159,-0.853675,-0.767679,1.223333,-0.951422
2014-04-28 18:00:00,-1.310060,-0.057807,0.013814,0.203701,0.084430
2014-04-28 19:00:00,0.875961,-1.088384,0.503450,-0.543305,0.027816
2014-04-28 20:00:00,1.418241,0.887171,0.000529,-0.353072,0.030887
2014-04-28 21:00:00,0.699397,-3.000389,0.772180,-0.396838,0.584604
2014-04-28 22:00:00,0.115816,1.505145,-0.458753,-0.420535,-0.318714
2014-04-28 23:00:00,-1.129162,-0.029078,1.265006,0.956907,-0.846722
2014-04-29 00:00:00,1.717740,-1.950556,0.757260,-0.935814,-0.238272
2014-04-29 01:00:00,-1.780854,-0.702009,-0.381538,-0.321951,0.267853
2014-04-29 02:00:00,0.032942,-0.531408,-0.031536,1.727608,-0.351422
2014-04-29 03:00:00,-0.800410,-0.967973,-0.074594,1.211630,0.890231
2014-04-29 04:00:00,-0.781356,0.583754,-0.058355,0.372374,0.570140
2014-04-29 05:00:00,-0.235953,-0.474895,-0.890806,1.371883,-0.977390
2014-04-29 06:00:00,0.618735,0.891894,-0.108299,0.546498,1.012861
2014-04-29 07:00:00,1.698517,0.498603,-0.499107,-0.920047,0.052950
2014-04-29 08:00:00,-1.788020,-0.988891,-0.085535,0.002728,0.427449
2014-04-29 09:00:00,0.028956,-0.285263,0.904399,1.151796,1.147620
2014-04-29 10:00:00,-0.040403,-0.247704,-0.862311,-0.467046,0.517354
2014-04-29 11:00:00,-0.766661,-0.106141,0.290134,-0.398099,-0.575880
2014-04-29 12:00:00,0.249710,0.198918,0.616804,0.965824,-0.205216
2014-04-29 13:00:00,-0.442848,-1.075245,0.164196,0.246545,-0.777780
2014-04-29 14:00:00,-0.581610,0.290453,-0.466662,1.726022,-0.255463
2014-04-29 15:00:00,-0.473921,-0.635397,1.588285,-1.852276,0.379108
2014-04-29 16:00:00,1.785646,-0.434148,2.591520,-2.050807,-1.614227
