tick,year,month,market_cap,percentile
BGS,2018,12,1906120000.0,0.6090621707060063
UE,2018,12,1899760000.0,0.6087109237794169
CCO,2018,12,1896490000.0,0.6083596768528275
QTS,2018,12,1894600000.0,0.6080084299262382
PAHC,2018,06,1889240000.0,0.6076571829996488
GVA,2018,12,1889020000.0,0.6073059360730594
DRH,2018,12,1887920000.0,0.60695468914647
TMHC,2018,12,1886990000.0,0.6066034422198806
MEDP,2018,12,1884580000.0,0.6062521952932912
WING,2018,12,1880510000.0,0.6059009483667018
DY,2019,01,1879060000.0,0.6055497014401124
CENT,2018,09,1878080000.0,0.605198454513523
MGP,2018,12,1872760000.0,0.6048472075869337
FBP,2018,12,1868270000.0,0.6044959606603442
GBX,2018,08,1867050000.0,0.6041447137337548
KBH,2018,11,1865870000.0,0.6037934668071654
ITRI,2018,12,1864000000.0,0.603442219880576
UBSH,2018,12,1862720000.0,0.6030909729539866
PLXS,2018,09,1857030000.0,0.6027397260273972
SANM,2018,09,1841060000.0,0.6023884791008078
WRE,2018,12,1836460000.0,0.6020372321742185
GIII,2018,01,1833170000.0,0.6016859852476291
PEGI,2018,12,1826550000.0,0.6013347383210397
GRPN,2018,12,1826500000.0,0.6009834913944503
AAON,2018,12,1826430000.0,0.6006322444678609
ROG,2018,12,1821660000.0,0.6002809975412715
FOLD,2018,12,1813400000.0,0.5999297506146821
MTX,2018,12,1810320000.0,0.5995785036880927
ROIC,2018,12,1810080000.0,0.5992272567615033
MTDR,2018,12,1806660000.0,0.598876009834914
ARES,2018,12,1804570000.0,0.5985247629083246
AXE,2018,12,1804000000.0,0.5981735159817352
EXLS,2018,12,1802590000.0,0.5978222690551458
MWA,2018,09,1798390000.0,0.5974710221285564
MSGN,2018,06,1796200000.0,0.597119775201967
ATU,2018,08,1793360000.0,0.5967685282753776
LAD,2018,12,1792860000.0,0.5964172813487882
POWI,2018,12,1788510000.0,0.5960660344221989
FNSR,2018,04,1786950000.0,0.5957147874956095
DLX,2018,12,1780030000.0,0.59536354056902
FCPT,2018,12,1775190000.0,0.5950122936424306
RNST,2018,12,1772010000.0,0.5946610467158412
GCP,2018,12,1771690000.0,0.5943097997892518
CLI,2018,12,1769370000.0,0.5939585528626624
PCRX,2018,12,1768730000.0,0.593607305936073
KOS,2018,12,1764820000.0,0.5932560590094836
INVA,2018,12,1763140000.0,0.5929048120828943
OAS,2018,12,1760940000.0,0.5925535651563049
CVA,2018,12,1758750000.0,0.5922023182297155
THC,2018,12,1756820000.0,0.5918510713031261
ESE,2018,09,1753900000.0,0.5914998243765367
PBH,2018,03,1750280000.0,0.5911485774499473
NWBI,2018,12,1749920000.0,0.5907973305233579
CFFN,2018,09,1746270000.0,0.5904460835967685
NWN,2018,12,1743950000.0,0.5900948366701791
VC,2018,12,1742680000.0,0.5897435897435898
SYNA,2018,06,1739360000.0,0.5893923428170004
CAR,2018,12,1738740000.0,0.589041095890411
SUPN,2018,12,1735980000.0,0.5886898489638216
SM,2018,12,1735970000.0,0.5883386020372322
CROX,2018,12,1735490000.0,0.5879873551106428
MDGL,2018,12,1735130000.0,0.5876361081840534
RLGY,2018,12,1734520000.0,0.587284861257464
PTCT,2018,12,1731610000.0,0.5869336143308747
MNRO,2018,03,1729930000.0,0.5865823674042853
HLNE,2018,03,1723900000.0,0.5862311204776958
LADR,2018,12,1721180000.0,0.5858798735511064
ENLC,2018,12,1720490000.0,0.585528626624517
MDC,2018,12,1718750000.0,0.5851773796979276
ANAB,2018,12,1706480000.0,0.5848261327713382
BGCP,2018,12,1706340000.0,0.5844748858447488
CVGW,2018,10,1704060000.0,0.5841236389181594
SCS,2018,02,1701400000.0,0.58377239199157
APAM,2018,12,1701210000.0,0.5834211450649807
APPN,2018,12,1700650000.0,0.5830698981383913
UCBI,2018,12,1699790000.0,0.5827186512118019
SFBS,2018,12,1698420000.0,0.5823674042852125
ARWR,2018,09,1690920000.0,0.5820161573586231
HTH,2018,12,1686640000.0,0.5816649104320337
OPK,2018,12,1685080000.0,0.5813136635054443
LCII,2018,12,1684540000.0,0.580962416578855
MDRX,2018,12,1684240000.0,0.5806111696522656
BDC,2018,12,1683560000.0,0.5802599227256762
EVBG,2018,12,1683020000.0,0.5799086757990868
EGHT,2018,03,1681970000.0,0.5795574288724974
IRTC,2018,12,1680160000.0,0.579206181945908
AMBA,2018,01,1678650000.0,0.5788549350193186
TELL,2018,12,1671550000.0,0.5785036880927292
RETA,2018,12,1667180000.0,0.5781524411661398
SCL,2018,12,1666190000.0,0.5778011942395505
MTOR,2018,09,1664800000.0,0.5774499473129611
COKE,2018,12,1659290000.0,0.5770987003863716
LTC,2018,12,1652890000.0,0.5767474534597822
PFSI,2018,12,1647450000.0,0.5763962065331928
NTGR,2018,12,1643420000.0,0.5760449596066034
AERI,2018,12,1640880000.0,0.575693712680014
EVH,2018,12,1640440000.0,0.5753424657534246
SGMS,2018,12,1639710000.0,0.5749912188268352
ENDP,2018,12,1637720000.0,0.5746399719002458
BANF,2018,12,1634410000.0,0.5742887249736565
KLIC,2018,09,1629840000.0,0.5737618545837724
ENTA,2018,09,1629840000.0,0.5737618545837724
FFG,2018,12,1627980000.0,0.5732349841938883
BPMP,2018,12,1627830000.0,0.5728837372672989
FIX,2018,12,1622700000.0,0.5725324903407095
AIMC,2018,12,1620680000.0,0.5721812434141201
ALGT,2018,12,1619540000.0,0.5718299964875307
CTB,2018,12,1618810000.0,0.5714787495609414
PFS,2018,12,1618770000.0,0.571127502634352
IVR,2018,12,1616730000.0,0.5707762557077626
UNFI,2018,07,1614170000.0,0.5704250087811732
SEDG,2018,12,1605880000.0,0.5700737618545838
CNS,2018,12,1604970000.0,0.5697225149279944
FWRD,2018,12,1601750000.0,0.569371268001405
SHAK,2018,12,1601370000.0,0.5690200210748156
UFPI,2018,12,1600590000.0,0.5686687741482263
HSC,2018,12,1595020000.0,0.5683175272216369
PPBI,2018,12,1594310000.0,0.5679662802950474
BLD,2018,12,1592320000.0,0.567615033368458
ATRA,2018,12,1585820000.0,0.5672637864418686
WK,2018,12,1573750000.0,0.5669125395152792
AMKR,2018,12,1571340000.0,0.5665612925886898
MATW,2018,09,1569240000.0,0.5662100456621004
KAMN,2018,12,1568200000.0,0.565858798735511
SCHL,2018,05,1562700000.0,0.5655075518089216
ARCH,2018,12,1560160000.0,0.5651563048823323
VRNS,2018,12,1558680000.0,0.5648050579557429
ALX,2018,12,1556400000.0,0.5644538110291535
LTXB,2018,12,1556120000.0,0.5641025641025641
TPH,2018,12,1554270000.0,0.5637513171759747
CISN,2018,12,1552750000.0,0.5634000702493853
HNI,2018,12,1552530000.0,0.5630488233227959
CTRE,2018,12,1548500000.0,0.5626975763962065
AIR,2018,05,1548010000.0,0.5623463294696172
CVCO,2018,03,1543920000.0,0.5619950825430278
CORT,2018,12,1542700000.0,0.5616438356164384
ACIA,2018,12,1536840000.0,0.561292588689849
HMN,2018,12,1533230000.0,0.5609413417632596
ZGNX,2018,12,1530150000.0,0.5605900948366702
HOPE,2018,12,1527300000.0,0.5602388479100808
FBC,2018,12,1521370000.0,0.5598876009834914
VICR,2018,12,1517880000.0,0.559536354056902
HTLF,2018,12,1515100000.0,0.5591851071303127
NBTB,2018,12,1510450000.0,0.5588338602037232
ABCB,2018,12,1504350000.0,0.5584826132771338
RGNX,2018,12,1503500000.0,0.5581313663505444
HTLD,2018,12,1499260000.0,0.557780119423955
MED,2018,12,1495860000.0,0.5574288724973656
LBRT,2018,12,1493360000.0,0.5570776255707762
BHVN,2018,12,1491320000.0,0.5567263786441868
WABC,2018,12,1488180000.0,0.5563751317175974
ONCE,2018,12,1477420000.0,0.5560238847910081
CPE,2018,12,1477000000.0,0.5556726378644187
FG,2018,12,1475600000.0,0.5553213909378293
RPD,2018,12,1474640000.0,0.5549701440112399
CARS,2018,12,1474210000.0,0.5546188970846505
KALU,2018,12,1473440000.0,0.5542676501580611
MEI,2018,04,1470180000.0,0.5539164032314717
MTH,2018,12,1467560000.0,0.5535651563048823
JELD,2018,12,1465960000.0,0.553213909378293
MSTR,2018,12,1464960000.0,0.5528626624517036
KTOS,2018,12,1461870000.0,0.5525114155251142
BNFT,2018,12,1461240000.0,0.5521601685985248
SPSC,2018,12,1455210000.0,0.5518089216719354
ELY,2018,12,1445880000.0,0.551457674745346
NSIT,2018,12,1445800000.0,0.5511064278187566
INT,2018,12,1439420000.0,0.5507551808921672
AMWD,2018,04,1438770000.0,0.5504039339655779
SAIA,2018,12,1434220000.0,0.5500526870389885
TWNK,2018,12,1424110000.0,0.549701440112399
MINI,2018,12,1418990000.0,0.5493501931858096
IPHI,2018,12,1418190000.0,0.5489989462592202
TBPH,2018,12,1417970000.0,0.5486476993326308
WDR,2018,12,1416000000.0,0.5482964524060414
MDCO,2018,12,1413720000.0,0.547945205479452
ODP,2018,12,1411770000.0,0.5475939585528626
CMP,2018,12,1411270000.0,0.5472427116262732
OSIS,2018,06,1408400000.0,0.5468914646996839
CADE,2018,12,1403230000.0,0.5465402177730945
IBTX,2018,12,1394960000.0,0.5461889708465051
THRM,2018,12,1394840000.0,0.5458377239199157
WMS,2018,03,1392470000.0,0.5454864769933263
UFCS,2018,12,1390230000.0,0.5451352300667369
ECOL,2018,12,1388070000.0,0.5447839831401475
SUM,2018,12,1384540000.0,0.5444327362135581
MGLN,2018,12,1379870000.0,0.5440814892869688
STAA,2018,12,1379550000.0,0.5437302423603794
MRTX,2018,12,1379330000.0,0.54337899543379
RAVN,2018,01,1378380000.0,0.5430277485072006
KRNY,2018,06,1377090000.0,0.5426765015806112
EIG,2018,12,1376600000.0,0.5423252546540218
ATRI,2018,12,1373040000.0,0.5419740077274324
MDB,2018,01,1371270000.0,0.541622760800843
VGR,2018,12,1371100000.0,0.5412715138742537
VNDA,2018,12,1370520000.0,0.5409202669476643
MATX,2018,12,1367400000.0,0.5405690200210748
FDP,2018,12,1363230000.0,0.5402177730944854
FN,2018,06,1361410000.0,0.539866526167896
LZB,2018,04,1353410000.0,0.5395152792413066
SFLY,2018,12,1352920000.0,0.5391640323147172
WD,2018,12,1351070000.0,0.5388127853881278
LABL,2018,03,1349220000.0,0.5384615384615384
ATSG,2018,12,1347620000.0,0.538110291534949
MLI,2018,12,1347170000.0,0.5377590446083597
MTSI,2018,09,1342350000.0,0.5374077976817703
RUSHA,2018,12,1337090000.0,0.5370565507551809
IRWD,2018,12,1336730000.0,0.5367053038285915
KRO,2018,12,1335260000.0,0.5363540569020021
CPK,2018,12,1331580000.0,0.5360028099754127
EBIX,2018,12,1330860000.0,0.5356515630488233
MNK,2018,12,1328850000.0,0.5353003161222339
SXI,2018,06,1328060000.0,0.5349490691956446
MMI,2018,12,1326900000.0,0.5345978222690552
UVE,2018,12,1324880000.0,0.5342465753424658
STBA,2018,12,1324650000.0,0.5338953284158764
ALEX,2018,12,1323860000.0,0.533544081489287
MNR,2018,09,1320270000.0,0.5331928345626976
TTEC,2018,12,1319740000.0,0.5328415876361082
INST,2018,12,1315030000.0,0.5324903407095188
AYR,2018,12,1314160000.0,0.5321390937829295
GTN,2018,12,1308200000.0,0.53178784685634
ABG,2018,12,1306640000.0,0.5314365999297506
FOE,2018,12,1305550000.0,0.5310853530031612
TRHC,2018,12,1304910000.0,0.5307341060765718
HA,2018,12,1304750000.0,0.5303828591499824
AVAV,2018,04,1302880000.0,0.530031612223393
DO,2018,12,1297380000.0,0.5296803652968036
HF,2018,12,1297110000.0,0.5293291183702142
PTLA,2018,12,1296790000.0,0.5289778714436248
GTT,2018,12,1294230000.0,0.5286266245170355
NGL,2018,03,1289540000.0,0.5282753775904461
RDFN,2018,12,1289180000.0,0.5279241306638567
WMK,2018,12,1285210000.0,0.5275728837372673
ILPT,2018,12,1279970000.0,0.5272216368106779
GMS,2018,04,1278830000.0,0.5268703898840885
BCOR,2018,12,1277930000.0,0.5265191429574991
AMC,2018,12,1271150000.0,0.5261678960309097
HUBG,2018,12,1270550000.0,0.5258166491043204
GNL,2018,12,1269900000.0,0.525465402177731
SSP,2018,12,1268980000.0,0.5251141552511416
CBM,2018,12,1267230000.0,0.5247629083245522
DLPH,2018,12,1267200000.0,0.5244116613979628
DNOW,2018,12,1262020000.0,0.5240604144713734
BKD,2018,12,1257880000.0,0.523709167544784
PZZA,2018,12,1255680000.0,0.5233579206181946
SMPL,2018,08,1254960000.0,0.5230066736916053
BLDR,2018,12,1251650000.0,0.5226554267650158
USAC,2018,12,1250810000.0,0.5223041798384264
SAFT,2018,12,1250600000.0,0.521952932911837
RWT,2018,12,1250290000.0,0.5216016859852476
TRS,2018,12,1250280000.0,0.5212504390586582
TGI,2018,03,1249250000.0,0.5208991921320688
NPO,2018,12,1246430000.0,0.5205479452054794
AXL,2018,12,1239890000.0,0.52019669827889
MYOV,2018,03,1236250000.0,0.5198454513523006
FIT,2018,12,1235200000.0,0.5194942044257113
ESPR,2018,12,1233310000.0,0.5191429574991219
SBCF,2018,12,1229960000.0,0.5187917105725325
TRTX,2018,12,1228180000.0,0.5184404636459431
BHLB,2018,12,1224880000.0,0.5180892167193537
CWST,2018,12,1222800000.0,0.5177379697927643
ICFI,2018,12,1220930000.0,0.5173867228661749
RUN,2018,12,1218070000.0,0.5170354759395855
SPXC,2018,12,1215410000.0,0.5166842290129962
MXL,2018,12,1213780000.0,0.5163329820864068
UVV,2018,03,1203440000.0,0.5159817351598174
VCRA,2018,12,1202110000.0,0.515630488233228
FCF,2018,12,1201030000.0,0.5152792413066386
KN,2018,12,1200620000.0,0.5149279943800492
BUSE,2018,12,1199040000.0,0.5145767474534598
FSS,2018,12,1198820000.0,0.5142255005268704
CATM,2018,12,1198790000.0,0.513874253600281
LPSN,2018,12,1196020000.0,0.5135230066736916
SRG,2018,12,1195880000.0,0.5131717597471022
NHC,2018,12,1195050000.0,0.5128205128205128
ATKR,2018,09,1192820000.0,0.5124692658939234
DIN,2018,12,1192760000.0,0.512118018967334
LTRPA,2018,12,1192700000.0,0.5117667720407446
OII,2018,12,1192250000.0,0.5114155251141552
GTY,2018,12,1192080000.0,0.5110642781875658
WSFS,2018,12,1189220000.0,0.5107130312609764
DOOR,2018,12,1188920000.0,0.5103617843343871
FTAI,2018,12,1187170000.0,0.5100105374077977
NG,2018,11,1184190000.0,0.5096592904812083
NMIH,2018,12,1183500000.0,0.5093080435546189
TSLX,2018,12,1182780000.0,0.5089567966280295
MDR,2018,12,1181020000.0,0.5086055497014401
KRG,2018,12,1179540000.0,0.5082543027748507
KNSL,2018,12,1179410000.0,0.5079030558482613
IMAX,2018,12,1177230000.0,0.507551808921672
NEO,2018,12,1172940000.0,0.5072005619950826
NVRO,2018,12,1172770000.0,0.5068493150684932
SGMO,2018,12,1172030000.0,0.5064980681419038
FI,2018,12,1170540000.0,0.5061468212153144
PRO,2018,12,1166510000.0,0.505795574288725
CCF,2018,08,1164670000.0,0.5054443273621356
DDD,2018,12,1161220000.0,0.5050930804355462
HURN,2018,12,1157240000.0,0.5047418335089568
GLUU,2018,12,1156000000.0,0.5043905865823674
BABY,2018,12,1149580000.0,0.504039339655778
SJW,2018,12,1147510000.0,0.5036880927291886
HTZ,2018,12,1145680000.0,0.5033368458025992
AINV,2018,03,1145410000.0,0.5029855988760098
NBLX,2018,12,1143920000.0,0.5026343519494204
FRPT,2018,12,1142860000.0,0.502283105022831
ATNI,2018,12,1142010000.0,0.5019318580962416
ROCK,2018,12,1141190000.0,0.5015806111696522
SRCI,2018,12,1140220000.0,0.5012293642430629
GPOR,2018,12,1135130000.0,0.5008781173164735
PMT,2018,12,1134920000.0,0.5005268703898841
GBDC,2018,09,1126920000.0,0.5001756234632947
LC,2018,12,1120930000.0,0.4998243765367053
SBSI,2018,12,1116330000.0,0.4994731296101159
FSCT,2018,12,1113990000.0,0.49912188268352653
SASR,2018,12,1113310000.0,0.49877063575693714
BRKL,2018,12,1112360000.0,0.49841938883034775
TIER,2018,12,1111570000.0,0.49806814190375837
KREF,2018,12,1111120000.0,0.4977168949771689
PBI,2018,12,1108840000.0,0.49736564805057953
CSII,2018,06,1106500000.0,0.49701440112399015
MRC,2018,12,1104680000.0,0.49666315419740076
CPS,2018,12,1104160000.0,0.49631190727081137
PRAA,2018,12,1104040000.0,0.495960660344222
WAIR,2018,09,1103390000.0,0.4956094134176326
PACB,2018,12,1101870000.0,0.4952581664910432
YEXT,2018,01,1099330000.0,0.4949069195644538
HFWA,2018,12,1095870000.0,0.49455567263786443
HMHC,2018,12,1094750000.0,0.49420442571127504
JRVR,2018,12,1094500000.0,0.49385317878468565
NWLI,2018,12,1093400000.0,0.49350193185809627
CBZ,2018,12,1093180000.0,0.4931506849315068
AMSF,2018,12,1092420000.0,0.49279943800491743
TLND,2018,12,1091630000.0,0.49244819107832805
MCS,2018,12,1091100000.0,0.49209694415173866
IOVA,2018,12,1090050000.0,0.49174569722514927
SEMG,2018,12,1089740000.0,0.4913944502985599
EFII,2018,12,1089500000.0,0.4910432033719705
VREX,2018,09,1089420000.0,0.4906919564453811
EDIT,2018,12,1087680000.0,0.4903407095187917
CASA,2018,12,1086830000.0,0.48998946259220233
SMP,2018,12,1086360000.0,0.48963821566561294
AAWW,2018,12,1079650000.0,0.48928696873902355
FBK,2018,12,1075710000.0,0.48893572181243417
DRQ,2018,12,1074390000.0,0.4885844748858447
QURE,2018,12,1074370000.0,0.48823322795925533
CORE,2018,12,1073080000.0,0.48788198103266595
HTGC,2018,12,1068890000.0,0.48753073410607656
BFS,2018,12,1067170000.0,0.48717948717948717
SNHY,2018,12,1061000000.0,0.4868282402528978
CSGS,2018,12,1058840000.0,0.4864769933263084
SYKE,2018,12,1057980000.0,0.486125746399719
SNBR,2018,12,1053940000.0,0.4857744994731296
PLUS,2018,03,1053820000.0,0.48542325254654023
IBP,2018,12,1051970000.0,0.48507200561995084
CRY,2018,12,1049140000.0,0.48472075869336145
WIRE,2018,12,1047720000.0,0.48436951176677207
SRCE,2018,12,1047460000.0,0.4840182648401826
SCSC,2018,06,1045900000.0,0.48366701791359323
CONN,2018,01,1044640000.0,0.48331577098700385
FORM,2018,12,1044100000.0,0.48296452406041446
CHCO,2018,12,1040160000.0,0.48261327713382507
CNXM,2018,12,1036050000.0,0.4822620302072357
CRZO,2018,12,1034450000.0,0.4819107832806463
LMNX,2018,12,1030240000.0,0.4815595363540569
LNN,2018,08,1030230000.0,0.4812082894274675
PUMP,2018,12,1029550000.0,0.48085704250087813
HASI,2018,12,1029530000.0,0.48050579557428874
LGIH,2018,12,1027270000.0,0.48015454864769935
HY,2018,12,1026100000.0,0.47980330172110996
NCI,2018,12,1024270000.0,0.4794520547945205
INN,2018,12,1019320000.0,0.47910080786793113
VVI,2018,12,1018860000.0,0.47874956094134175
WETF,2018,12,1017690000.0,0.47839831401475236
QUOT,2018,12,1016620000.0,0.47804706708816297
LKFN,2018,12,1016120000.0,0.4776958201615736
INSM,2018,12,1011420000.0,0.4773445732349842
TTMI,2018,12,1008780000.0,0.4769933263083948
TVTY,2018,12,998601000.0,0.4766420793818054
KEM,2018,03,994556000.0,0.47629083245521603
NP,2018,12,993776000.0,0.47593958552862664
OFIX,2018,12,993154000.0,0.47558833860203725
ATRO,2018,12,983988000.0,0.47523709167544786
STC,2018,12,982869000.0,0.4748858447488584
PRIM,2018,12,979551000.0,0.47453459782226903
CDNA,2018,12,977990000.0,0.47418335089567965
NBRV,2018,12,977939000.0,0.47383210396909026
PJC,2018,12,976211000.0,0.47348085704250087
EXTR,2018,06,974656000.0,0.4731296101159115
FBNC,2018,12,970958000.0,0.4727783631893221
PRTY,2018,12,969828000.0,0.4724271162627327
MTSC,2018,09,967300000.0,0.4720758693361433
GCI,2018,12,964824000.0,0.47172462240955393
REGI,2018,12,958602000.0,0.47137337548296454
RPT,2018,12,957833000.0,0.47102212855637515
NMFC,2018,12,957418000.0,0.47067088162978576
EIGI,2018,12,956638000.0,0.4703196347031963
TROX,2018,12,956425000.0,0.46996838777660693
DEA,2018,12,953639000.0,0.46961714085001754
NBHC,2018,12,949829000.0,0.46926589392342816
CLVS,2018,12,946704000.0,0.46891464699683877
TNC,2018,12,944494000.0,0.4685634000702494
TRUE,2018,12,942282000.0,0.46821215314366
CHEF,2018,12,938966000.0,0.4678609062170706
NMRD,2018,03,938900000.0,0.4675096592904812
PLYA,2018,12,938144000.0,0.46715841236389183
JOUT,2018,09,936103000.0,0.46680716543730244
SPPI,2018,12,935492000.0,0.46645591851071305
RTRX,2018,12,933433000.0,0.46610467158412366
RGR,2018,12,929116000.0,0.4657534246575342
BCC,2018,12,927974000.0,0.46540217773094483
VSTO,2018,03,927176000.0,0.46505093080435544
HESM,2018,12,926712000.0,0.46469968387776606
BHE,2018,12,925785000.0,0.46434843695117667
RYTM,2018,12,924960000.0,0.4639971900245873
HIFR,2018,12,924085000.0,0.4636459430979979
PGTI,2018,12,918350000.0,0.4632946961714085
INTL,2018,09,917162000.0,0.4629434492448191
ORIT,2018,06,916795000.0,0.46259220231822973
CRVL,2018,03,913789000.0,0.46224095539164034
PBFX,2018,12,911479000.0,0.46188970846505095
MTRN,2018,12,910790000.0,0.46153846153846156
BOLD,2018,12,910149000.0,0.4611872146118721
CJ,2018,12,908898000.0,0.46083596768528273
TPRE,2018,12,907796000.0,0.46048472075869334
ALG,2018,12,907371000.0,0.46013347383210396
TXMD,2018,12,906327000.0,0.45978222690551457
KAI,2018,12,904800000.0,0.4594309799789252
WPG,2018,12,904322000.0,0.4590797330523358
EEX,2018,12,903339000.0,0.4587284861257464
TBI,2018,12,900797000.0,0.458377239199157
XON,2018,12,897429000.0,0.45802599227256763
BPFH,2018,12,891869000.0,0.45767474534597824
MBUU,2018,06,891407000.0,0.45732349841938885
XPER,2018,12,890410000.0,0.45697225149279946
SYX,2018,12,890145000.0,0.45662100456621
CDE,2018,12,890092000.0,0.45626975763962063
BCRX,2018,12,884803000.0,0.45591851071303124
MRTN,2018,12,881755000.0,0.45556726378644186
CRAY,2018,12,881664000.0,0.45521601685985247
CEIX,2018,12,880841000.0,0.4548647699332631
ARCB,2018,12,880143000.0,0.4545135230066737
MSEX,2018,12,874532000.0,0.4541622760800843
WIFI,2018,12,874448000.0,0.4538110291534949
CARB,2018,12,872933000.0,0.45345978222690553
ARR,2018,12,867878000.0,0.45310853530031614
MNTA,2018,12,867302000.0,0.45275728837372675
RCII,2018,12,866403000.0,0.45240604144713736
FRAC,2018,12,864374000.0,0.4520547945205479
XENT,2018,12,861047000.0,0.45170354759395853
JBSS,2018,06,858363000.0,0.45135230066736914
OIS,2018,12,856499000.0,0.45100105374077976
TRUP,2018,12,850871000.0,0.45064980681419037
GTE,2018,12,849224000.0,0.450298559887601
PETS,2018,03,849178000.0,0.4499473129610116
ATNX,2018,12,848883000.0,0.4495960660344222
TPIC,2018,12,848278000.0,0.4492448191078328
LPI,2018,12,846653000.0,0.4488935721812434
GRC,2018,12,846453000.0,0.44854232525465404
ANDE,2018,12,845887000.0,0.44819107832806465
OFG,2018,12,844298000.0,0.44783983140147526
UHT,2018,12,843587000.0,0.4474885844748858
TCMD,2018,12,841425000.0,0.44713733754829643
MCRN,2018,12,840825000.0,0.44678609062170704
CAMP,2018,02,833616000.0,0.44643484369511766
RMBS,2018,12,832202000.0,0.44608359676852827
NYMT,2018,12,831754000.0,0.4457323498419389
EGOV,2018,12,830785000.0,0.4453811029153495
FATE,2018,12,827776000.0,0.4450298559887601
CRC,2018,12,827563000.0,0.4446786090621707
NVTA,2018,12,825267000.0,0.4443273621355813
CLDT,2018,12,822408000.0,0.44397611520899194
WASH,2018,12,822011000.0,0.44362486828240255
FORR,2018,12,816401000.0,0.44327362135581316
IRT,2018,12,816294000.0,0.4429223744292237
PVAC,2018,12,814888000.0,0.44257112750263433
PLOW,2018,12,814739000.0,0.44221988057604494
KNL,2018,12,814424000.0,0.44186863364945556
ETM,2018,12,813816000.0,0.44151738672286617
AGS,2018,12,812026000.0,0.4411661397962768
SLRC,2018,12,810985000.0,0.4408148928696874
GSAT,2018,12,810240000.0,0.440463645943098
MBI,2018,12,808956000.0,0.4401123990165086
NCS,2018,10,806363000.0,0.4397611520899192
KFRC,2018,12,805937000.0,0.43940990516332984
CTWS,2018,12,805765000.0,0.43905865823674045
CMCO,2018,03,802760000.0,0.43870741131015106
HLX,2018,12,801506000.0,0.4383561643835616
JOE,2018,12,799051000.0,0.43800491745697223
TPC,2018,12,798915000.0,0.43765367053038284
CECO,2018,12,796671000.0,0.43730242360379346
AC,2018,12,796115000.0,0.43695117667720407
KELYA,2018,12,795995000.0,0.4365999297506147
CNXN,2018,12,794685000.0,0.4362486828240253
CMTL,2018,07,794371000.0,0.4358974358974359
DCPH,2018,12,790509000.0,0.4355461889708465
AXGN,2018,12,790087000.0,0.4351949420442571
UBA,2018,10,789122000.0,0.43484369511766774
SLCA,2018,12,789065000.0,0.43449244819107835
BAND,2018,12,788713000.0,0.43414120126448896
DNR,2018,12,787534000.0,0.4337899543378995
GPMT,2018,12,783516000.0,0.43343870741131013
HSTM,2018,12,780659000.0,0.43308746048472074
TBK,2018,12,780509000.0,0.43273621355813136
CASS,2018,12,780425000.0,0.43238496663154197
WLKP,2018,12,778129000.0,0.4320337197049526
FOSL,2018,12,777935000.0,0.4316824727783632
FTSI,2018,12,776942000.0,0.4313312258517738
PBYI,2018,12,776047000.0,0.4309799789251844
CGBD,2018,12,775851000.0,0.430628731998595
EBSB,2018,12,775533000.0,0.43027748507200564
RGS,2018,06,775389000.0,0.42992623814541625
ANGO,2018,05,773999000.0,0.42957499121882686
VRS,2018,12,773996000.0,0.4292237442922374
UNT,2018,12,771948000.0,0.42887249736564803
SWM,2018,12,770725000.0,0.42852125043905864
TCPC,2018,12,766616000.0,0.42817000351246925
CBTX,2018,12,763271000.0,0.42781875658587987
ABR,2018,12,762148000.0,0.4274675096592905
XOG,2018,12,755848000.0,0.4271162627327011
NVEE,2018,12,755558000.0,0.4267650158061117
VCEL,2018,12,754244000.0,0.4264137688795223
UTL,2018,12,753166000.0,0.4260625219529329
RDUS,2018,12,750947000.0,0.42571127502634354
SYBT,2018,12,746046000.0,0.42536002809975415
CODI,2018,12,745755000.0,0.42500878117316476
EHTH,2018,12,745596000.0,0.4246575342465753
APLS,2018,12,741839000.0,0.42430628731998593
ACOR,2018,12,740959000.0,0.42395504039339654
HRI,2018,12,740667000.0,0.42360379346680715
GSBD,2018,12,739384000.0,0.42325254654021777
PRFT,2018,12,738627000.0,0.4229012996136284
SMLP,2018,12,737237000.0,0.422550052687039
SGH,2018,08,735925000.0,0.4221988057604496
WNC,2018,12,732928000.0,0.4218475588338602
HEES,2018,12,729697000.0,0.4214963119072708
NXRT,2018,12,728940000.0,0.42114506498068144
ASIX,2018,12,725402000.0,0.42079381805409205
ECPG,2018,12,725026000.0,0.4204425711275026
NRE,2018,12,724346000.0,0.4200913242009132
RFP,2018,12,716432000.0,0.41974007727432383
IMGN,2018,12,715636000.0,0.41938883034773444
NBR,2018,12,715589000.0,0.41903758342114505
OSUR,2018,12,715394000.0,0.41868633649455567
DKL,2018,12,713559000.0,0.4183350895679663
THR,2018,03,713241000.0,0.4179838426413769
GTHX,2018,12,712093000.0,0.4176325957147875
PATK,2018,12,710845000.0,0.4172813487881981
CPF,2018,12,710349000.0,0.4169301018616087
SCHN,2018,08,710110000.0,0.41657885493501934
LION,2018,12,709570000.0,0.41622760800842995
ABTX,2018,12,706542000.0,0.4158763610818405
GFF,2018,09,704758000.0,0.4155251141552511
CNSL,2018,12,703956000.0,0.41517386722866173
LBAI,2018,12,703262000.0,0.41482262030207234
CTBI,2018,12,702387000.0,0.41447137337548295
SPWR,2018,12,701193000.0,0.41412012644889357
FARO,2018,12,701160000.0,0.4137688795223042
ALDR,2018,12,700348000.0,0.4134176325957148
